,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,retweet_count,favorite_count,dog_stage,dog_stage_val,jpg_url,img_num,predict1,predict1_conf,predict1_dog,predict2,predict2_conf,predict2_dog,predict3,predict3_conf,predict3_dog
3039,788070120937619456,,,2016-10-17 17:32:13,Twitter for iPhone,RT @dog_rates: This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,7.610045478505308e+17,4196983835.0,2016-08-04 01:03:17 +0000,"https://twitter.com/dog_rates/status/761004547850530816/photo/1,https://twitter.com/dog_rates/status/761004547850530816/photo/1",11,10,bo,,,floofer,None,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1.0,golden_retriever,0.735163,True,sussex_spaniel,0.064897,True,labrador_retriever,0.0477037,True
3040,788039637453406209,,,2016-10-17 15:31:05,Twitter for iPhone,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,,,,"https://twitter.com/dog_rates/status/788039637453406209/photo/1,https://twitter.com/dog_rates/status/788039637453406209/photo/1",12,10,none,,,floofer,None,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,1.0,beach_wagon,0.362925,False,minivan,0.304759,False,limousine,0.101702,False
3041,787810552592695296,,,2016-10-17 00:20:47,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,,,,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",11,10,frank,,,floofer,None,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2.0,pug,0.362835,True,french_bulldog,0.221864,True,english_setter,0.0804183,True
3042,787717603741622272,,,2016-10-16 18:11:26,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,,,,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",13,10,tonks,,,floofer,None,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3.0,german_shepherd,0.992339,True,malinois,0.00492039,True,kelpie,0.0008528019999999999,True
3043,787397959788929025,,,2016-10-15 21:01:17,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,,,,https://twitter.com/dog_rates/status/787397959788929025/photo/1,11,10,moose,,,floofer,None,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1.0,chihuahua,0.900483,True,toy_terrier,0.0210845,True,miniature_pinscher,0.019484,True
3044,787322443945877504,,,2016-10-15 16:01:13,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,,,,https://twitter.com/dog_rates/status/787322443945877504/photo/1,10,10,lincoln,,,floofer,None,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1.0,seat_belt,0.747739,False,golden_retriever,0.105703,True,dingo,0.0172568,False
3045,787111942498508800,,,2016-10-15 02:04:45,Twitter for iPhone,RT @dog_rates: This is Carl. He's very powerful. 12/10 don't mess with Carl https://t.co/v5m2bIukXc,7.529324327441859e+17,4196983835.0,2016-07-12 18:27:35 +0000,"https://vine.co/v/OEppMFbejFz,https://vine.co/v/OEppMFbejFz",12,10,carl,,,floofer,None,,,,,,,,,,,
3046,786963064373534720,,,2016-10-14 16:13:10,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,,,,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12,10,rory,,,floofer,None,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1.0,golden_retriever,0.915303,True,saluki,0.0462126,True,labrador_retriever,0.0375041,True
3047,786729988674449408,,,2016-10-14 00:47:00,Twitter for iPhone,RT @dog_rates: This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy https://t.…,7.594476815971082e+17,4196983835.0,2016-07-30 17:56:51 +0000,https://twitter.com/dog_rates/status/759447681597108224/photo/1,11,10,oakley,,,floofer,None,,,,,,,,,,,
3048,786709082849828864,,,2016-10-13 23:23:56,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",,,,https://twitter.com/dog_rates/status/786709082849828864/photo/1,75,10,logan,,,floofer,None,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1.0,pomeranian,0.467321,True,persian_cat,0.122978,False,chow,0.102654,True
3049,786664955043049472,,,2016-10-13 20:28:35,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",,,,https://twitter.com/dog_rates/status/786664955043049472/photo/1,12,10,none,,,floofer,None,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1.0,leonberg,0.512034,True,keeshond,0.464816,True,pomeranian,0.00781249,True
3050,786595970293370880,,,2016-10-13 15:54:28,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,,,,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11,10,dale,,,floofer,None,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1.0,pembroke,0.709512,True,cardigan,0.28717800000000004,True,chow,0.000570176,True
3051,786363235746385920,,,2016-10-13 00:29:39,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,,,,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",13,10,rizzo,,,floofer,None,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1.0,golden_retriever,0.929266,True,labrador_retriever,0.0628667,True,saluki,0.00215669,True
3052,786286427768250368,,,2016-10-12 19:24:27,Vine - Make a Scene,This is Arnie. He's afraid of his own bark. 12/10 would comfort https://t.co/ObT2tSxXit,,,,https://vine.co/v/5XH0WqHwiFp,12,10,arnie,,,floofer,None,,,,,,,,,,,
3053,786233965241827333,,,2016-10-12 15:55:59,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,,,,https://twitter.com/dog_rates/status/786233965241827333/photo/1,11,10,mattie,,,floofer,None,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1.0,labrador_retriever,0.478193,True,schipperke,0.224817,True,staffordshire_bullterrier,0.0773956,True
3054,786051337297522688,7.727430194476073e+17,7.305050141505823e+17,2016-10-12 03:50:17,Twitter for iPhone,13/10 for breakdancing puppo @shibbnbot,,,,,13,10,none,,,floofer,None,,,,,,,,,,,
3055,786036967502913536,,,2016-10-12 02:53:11,Twitter for iPhone,RT @dog_rates: This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,7.798343325968876e+17,4196983835.0,2016-09-25 00:06:08 +0000,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",11,10,scout,,,floofer,None,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1.0,golden_retriever,0.99383,True,cocker_spaniel,0.00314271,True,great_pyrenees,0.000917414,True
3056,785927819176054784,,,2016-10-11 19:39:28,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,,,,https://twitter.com/dog_rates/status/785927819176054784/photo/1,12,10,lucy,,,floofer,None,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1.0,teddy,0.97207,False,toy_poodle,0.00849262,True,chow,0.00288271,True
3057,785872687017132033,,,2016-10-11 16:00:24,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,,,,https://twitter.com/dog_rates/status/785872687017132033/video/1,12,10,rusty,,,floofer,None,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1.0,great_pyrenees,0.392108,True,golden_retriever,0.198358,True,pekinese,0.143328,True
3058,785639753186217984,,,2016-10-11 00:34:48,Twitter for iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,,,,"https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://twitter.com/dog_rates/status/785639753186217984/photo/1",10,10,pinot,,,floofer,None,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1.0,porcupine,0.978042,False,sea_urchin,0.0061063,False,echidna,0.00544197,False
3059,785533386513321988,,,2016-10-10 17:32:08,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,,,,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",11,10,dallas,,,floofer,None,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2.0,miniature_pinscher,0.436023,True,black-and-tan_coonhound,0.258049,True,rottweiler,0.145231,True
3060,785515384317313025,,,2016-10-10 16:20:36,Twitter for iPhone,"Today, 10/10, should be National Dog Rates Day",,,,,10,10,none,,,floofer,None,,,,,,,,,,,
3061,785264754247995392,,,2016-10-09 23:44:41,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,,,,https://twitter.com/dog_rates/status/785264754247995392/photo/1,12,10,doc,,,floofer,None,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1.0,teddy,0.6748930000000001,False,cradle,0.0567396,False,chow,0.056137,True
3062,785170936622350336,,,2016-10-09 17:31:53,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,,,,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",11,10,hero,,,floofer,None,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2.0,seat_belt,0.891193,False,eskimo_dog,0.0274944,True,samoyed,0.0195303,True
3063,784826020293709826,,,2016-10-08 18:41:19,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,,,,https://twitter.com/dog_rates/status/784826020293709826/photo/1,13,10,rusty,,,floofer,None,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1.0,chow,0.0903414,True,binoculars,0.08349880000000001,False,irish_setter,0.0774556,True
3064,784517518371221505,,,2016-10-07 22:15:26,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,,,,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",11,10,frankie,,,floofer,None,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2.0,malamute,0.757764,True,eskimo_dog,0.151248,True,siberian_husky,0.08484019999999999,True
3065,784431430411685888,,,2016-10-07 16:33:21,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,,,,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12,10,stormy,,,floofer,None,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1.0,miniature_poodle,0.744819,True,toy_poodle,0.243192,True,standard_poodle,0.0109202,True
3066,784183165795655680,,,2016-10-07 00:06:50,Vine - Make a Scene,This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,,,,https://vine.co/v/5ghHLBMMdlV,12,10,reginald,,,floofer,None,,,,,,,,,,,
3067,784057939640352768,,,2016-10-06 15:49:14,Vine - Make a Scene,This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC,,,,https://vine.co/v/5gKxeUpuKEr,12,10,balto,,,floofer,None,,,,,,,,,,,
3068,783839966405230592,,,2016-10-06 01:23:05,Twitter for iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,,,,"https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1",13,10,riley,,,floofer,None,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1.0,quilt,0.333739,False,siamese_cat,0.136245,False,three-toed_sloth,0.117464,False
3069,783821107061198850,,,2016-10-06 00:08:09,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,,,,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",12,10,mairi,,,floofer,None,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1.0,lakeland_terrier,0.26565900000000003,True,golden_retriever,0.196414,True,standard_poodle,0.133534,True
3070,783695101801398276,,,2016-10-05 15:47:27,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,,,,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",12,10,loomis,,,floofer,None,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3.0,chow,0.314265,True,golden_retriever,0.300435,True,australian_terrier,0.0494869,True
3071,783466772167098368,,,2016-10-05 00:40:09,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,,,,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",11,10,finn,,,floofer,None,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1.0,chihuahua,0.789,True,miniature_pinscher,0.115916,True,toy_terrier,0.0362939,True
3072,783391753726550016,,,2016-10-04 19:42:03,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,,,,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",13,10,godi,,,floofer,None,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4.0,norwegian_elkhound,0.87713,True,cairn,0.0862406,True,keeshond,0.0110191,True
3073,783347506784731136,,,2016-10-04 16:46:14,Twitter for iPhone,RT @dog_rates: This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,6.742918370630533e+17,4196983835.0,2015-12-08 18:17:56 +0000,"https://twitter.com/dog_rates/status/674291837063053312/photo/1,https://twitter.com/dog_rates/status/674291837063053312/photo/1",11,10,kenny,,,floofer,None,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,1.0,cardigan,0.611525,True,pembroke,0.368566,True,chihuahua,0.00332957,True
3074,783334639985389568,,,2016-10-04 15:55:06,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,,,,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12,10,dave,,,floofer,None,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2.0,cardigan,0.593858,True,shetland_sheepdog,0.13061099999999998,True,pembroke,0.100842,True
3075,783085703974514689,,,2016-10-03 23:25:55,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,,,,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1",11,10,earl,,,floofer,None,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1.0,chesapeake_bay_retriever,0.240602,True,airedale,0.164088,True,boxer,0.134506,True
3076,782969140009107456,,,2016-10-03 15:42:44,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,,,,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",12,10,cali,,,floofer,None,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1.0,seat_belt,0.474292,False,golden_retriever,0.17139300000000002,True,labrador_retriever,0.110592,True
3077,782747134529531904,,,2016-10-03 01:00:34,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,,,,https://twitter.com/dog_rates/status/782747134529531904/photo/1,11,10,deacon,,,floofer,None,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1.0,golden_retriever,0.560699,True,otterhound,0.199482,True,clumber,0.0406818,True
3078,782722598790725632,,,2016-10-02 23:23:04,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",,,,https://twitter.com/dog_rates/status/782722598790725632/photo/1,10,10,penny,,,floofer,None,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1.0,irish_setter,0.574557,True,golden_retriever,0.339251,True,seat_belt,0.0461082,False
3079,782598640137187329,,,2016-10-02 15:10:30,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,,,,https://twitter.com/dog_rates/status/782598640137187329/photo/1,11,10,timmy,,,floofer,None,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1.0,malamute,0.8408709999999999,True,tibetan_mastiff,0.140516,True,eskimo_dog,0.0120116,True
3080,782305867769217024,,,2016-10-01 19:47:08,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,,,,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",12,10,sampson,,,floofer,None,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1.0,briard,0.5044270000000001,True,soft-coated_wheaten_terrier,0.390678,True,lhasa,0.0345955,True
3081,782021823840026624,,,2016-10-01 00:58:26,Twitter for iPhone,RT @dog_rates: This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,7.076109487234785e+17,4196983835.0,2016-03-09 16:56:11 +0000,"https://twitter.com/dog_rates/status/707610948723478529/photo/1,https://twitter.com/dog_rates/status/707610948723478529/photo/1",12,10,harper,,,floofer,None,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,1.0,golden_retriever,0.383223,True,cocker_spaniel,0.16593,True,chesapeake_bay_retriever,0.118199,True
3082,781955203444699136,,,2016-09-30 20:33:43,Twitter for iPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,,,,https://twitter.com/dog_rates/status/781955203444699136/photo/1,11,10,chipson,,,floofer,None,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,1.0,pool_table,0.179568,False,dining_table,0.154396,False,microwave,0.0336905,False
3083,781661882474196992,,,2016-09-30 01:08:10,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,,,,https://twitter.com/dog_rates/status/781661882474196992/photo/1,15,10,none,,,floofer,None,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1.0,pembroke,0.438087,True,golden_retriever,0.226954,True,collie,0.07065160000000001,True
3084,781655249211752448,,,2016-09-30 00:41:48,Vine - Make a Scene,This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/LOKrNo0OM7,,,,https://vine.co/v/5rt6T3qm7hL,11,10,combo,,,floofer,None,,,,,,,,,,,
3085,781524693396357120,,,2016-09-29 16:03:01,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,,,,https://twitter.com/dog_rates/status/781524693396357120/photo/1,12,10,none,,,floofer,None,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,1.0,tennis_ball,0.994712,False,chesapeake_bay_retriever,0.0035225,True,labrador_retriever,0.000921439,True
3086,781308096455073793,,,2016-09-29 01:42:20,Vine - Make a Scene,"Pupper butt 1, Doggo 0. Both 12/10 https://t.co/WQvcPEpH2u",,,,https://vine.co/v/5rgu2Law2ut,12,10,none,,,floofer,None,,,,,,,,,,,
3087,781251288990355457,,,2016-09-28 21:56:36,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,,,,"https://twitter.com/dog_rates/status/781251288990355457/photo/1,https://twitter.com/dog_rates/status/781251288990355457/photo/1",11,10,oakley,,,floofer,None,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,2.0,mexican_hairless,0.8877709999999999,True,italian_greyhound,0.0306664,True,seat_belt,0.0267298,False
3088,781163403222056960,,,2016-09-28 16:07:23,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",,,,https://twitter.com/dog_rates/status/781163403222056960/photo/1,10,10,none,,,floofer,None,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1.0,shetland_sheepdog,0.973841,True,collie,0.0251876,True,border_collie,0.000297311,True
3089,780931614150983680,,,2016-09-28 00:46:20,Twitter for iPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,,,,https://twitter.com/dog_rates/status/780931614150983680/photo/1,13,10,none,,,floofer,None,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,1.0,padlock,0.731564,False,necklace,0.0654616,False,chain,0.0364691,False
3090,780858289093574656,,,2016-09-27 19:54:58,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",,,,https://twitter.com/dog_rates/status/780858289093574656/photo/1,10,10,dash,,,floofer,None,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1.0,chesapeake_bay_retriever,0.488555,True,sussex_spaniel,0.27165500000000004,True,kelpie,0.106913,True
3091,780800785462489090,,,2016-09-27 16:06:28,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,,,,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",11,10,koda,,,floofer,None,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2.0,siberian_husky,0.951963,True,eskimo_dog,0.0353461,True,pembroke,0.00886194,True
3092,780601303617732608,,,2016-09-27 02:53:48,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,,,,https://twitter.com/dog_rates/status/780601303617732608/photo/1,12,10,hercules,,,floofer,None,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1.0,saint_bernard,0.995143,True,cardigan,0.00304359,True,english_springer,0.00104955,True
3093,780543529827336192,,,2016-09-26 23:04:13,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,,,,https://twitter.com/dog_rates/status/780543529827336192/photo/1,12,10,none,,,floofer,None,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1.0,golden_retriever,0.628312,True,labrador_retriever,0.317365,True,tibetan_mastiff,0.0122601,True
3094,780496263422808064,,,2016-09-26 19:56:24,Twitter for iPhone,RT @dog_rates: This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,7.424231704734638e+17,4196983835.0,2016-06-13 18:27:32 +0000,"https://twitter.com/dog_rates/status/742423170473463808/photo/1,https://twitter.com/dog_rates/status/742423170473463808/photo/1",12,10,bell,,,floofer,None,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1.0,pug,0.99731,True,brabancon_griffon,0.00118563,True,french_bulldog,0.000427989,True
3095,780476555013349377,,,2016-09-26 18:38:05,Twitter for iPhone,"RT @Patreon: Well. @dog_rates is on Patreon. 

12/10. 

https://t.co/rnKvzt6RJs https://t.co/v4e2ywe8iO",7.804657092979958e+17,1228325660.0,2016-09-26 17:55:00 +0000,"https://www.patreon.com/WeRateDogs,https://twitter.com/Patreon/status/780465709297995776/photo/1,https://www.patreon.com/WeRateDogs,https://twitter.com/Patreon/status/780465709297995776/photo/1",12,10,none,,,floofer,None,https://pbs.twimg.com/tweet_video_thumb/CtTFZZfUsAE5hgp.jpg,1.0,pug,0.919255,True,french_bulldog,0.0323503,True,bull_mastiff,0.028467900000000008,True
3096,780459368902959104,,,2016-09-26 17:29:48,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",,,,https://twitter.com/dog_rates/status/780459368902959104/photo/1,11,10,bear,,,floofer,None,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1.0,great_dane,0.382491,True,german_shepherd,0.312026,True,bull_mastiff,0.0332719,True
3097,780192070812196864,,,2016-09-25 23:47:39,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,,,,https://twitter.com/dog_rates/status/780192070812196864/photo/1,11,10,none,,,floofer,None,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1.0,vizsla,0.144012,True,mongoose,0.09147360000000003,False,hatchet,0.0735447,False
